CustomerID,FirstPurchase,LastPurchase,TotalTransactions,UniqueInvoices,TotalRevenue,AvgRevenue,StdRevenue,TotalQuantity,AvgQuantity,AvgUnitPrice,Country,CustomerLifespan,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,RFM_Score,CustomerSegment
13808.0,2011-09-04 12:07:00,2011-12-04 12:18:00,72,5,1678.6,23.31,18.35,748,10.39,3.8,UNITED KINGDOM,91,5,5,1678.6,5,4,4,544,Champions
13809.0,2011-02-07 13:15:00,2011-02-07 13:15:00,12,1,155.05,12.92,9.42,29,2.42,7.11,CYPRUS,0,304,1,155.05,1,1,1,111,Lost Customers
13810.0,2011-10-14 12:57:00,2011-11-11 08:33:00,32,2,832.06,26.0,20.46,300,9.38,4.14,GERMANY,27,28,2,832.06,4,2,3,423,New Customers
13811.0,2011-04-14 18:40:00,2011-06-09 09:54:00,13,3,814.5,62.65,50.2,68,5.23,26.25,GERMANY,55,183,3,814.5,1,3,3,133,At Risk
13812.0,2011-08-26 12:54:00,2011-10-28 14:27:00,34,3,509.52,14.99,5.06,325,9.56,3.49,GERMANY,63,41,3,509.52,3,3,3,333,Loyal Customers
13813.0,2011-07-28 10:33:00,2011-10-31 10:38:00,66,4,1257.06,19.05,10.02,513,7.77,4.15,GERMANY,95,39,4,1257.06,3,4,4,344,Loyal Customers
13814.0,2011-07-25 13:54:00,2011-09-08 13:48:00,56,2,1565.92,27.96,20.36,840,15.0,3.06,GERMANY,44,91,2,1565.92,2,2,4,224,Lost Customers
13815.0,2011-01-25 12:16:00,2011-11-17 14:19:00,168,4,3864.8,23.0,19.56,2440,14.52,2.62,GERMANY,296,21,4,3864.8,4,4,5,445,Champions
13816.0,2011-10-06 14:37:00,2011-11-16 08:38:00,28,2,571.67,20.42,11.15,269,9.61,4.74,GERMANY,40,23,2,571.67,4,2,3,423,New Customers
13817.0,2010-12-23 11:46:00,2011-11-10 17:49:00,23,2,365.98,15.91,5.66,207,9.0,3.17,GERMANY,322,28,2,365.98,4,2,2,422,New Customers
13819.0,2011-01-24 10:38:00,2011-02-11 10:38:00,34,3,1087.85,32.0,15.26,1079,31.74,2.02,UNITED KINGDOM,18,301,3,1087.85,1,3,4,134,At Risk
13821.0,2011-03-23 11:30:00,2011-07-18 09:49:00,54,2,328.29,6.08,3.72,142,2.63,3.08,UNITED KINGDOM,116,144,2,328.29,2,2,2,222,Lost Customers
13822.0,2011-10-30 15:55:00,2011-12-04 12:13:00,93,2,627.62,6.75,13.17,600,6.45,1.84,UNITED KINGDOM,34,5,2,627.62,5,2,3,523,New Customers
13823.0,2011-09-09 10:42:00,2011-11-21 10:22:00,37,2,910.38,24.6,20.78,400,10.81,3.96,UNITED KINGDOM,72,18,2,910.38,4,2,4,424,New Customers
13824.0,2011-02-02 13:07:00,2011-11-07 12:41:00,45,5,1649.44,36.65,36.67,738,16.4,2.78,UNITED KINGDOM,277,32,5,1649.44,4,4,4,444,Champions
13826.0,2011-06-16 13:48:00,2011-06-16 13:48:00,10,1,189.5,18.95,5.51,82,8.2,5.73,UNITED KINGDOM,0,175,1,189.5,2,1,1,211,Lost Customers
13827.0,2011-07-19 15:38:00,2011-10-13 12:38:00,92,3,407.8,4.43,4.16,140,1.52,3.74,UNITED KINGDOM,85,57,3,407.8,3,3,2,332,Potential Loyalists
13828.0,2011-11-17 16:02:00,2011-11-17 16:02:00,15,1,209.49,13.97,2.9,311,20.73,1.9,UNITED KINGDOM,0,21,1,209.49,4,1,1,411,New Customers
13831.0,2010-12-05 12:13:00,2011-11-23 15:41:00,68,6,1946.3,28.62,50.51,670,9.85,3.89,UNITED KINGDOM,353,15,6,1946.3,4,5,4,454,Champions
13832.0,2011-11-20 15:36:00,2011-11-20 15:36:00,2,1,34.8,17.4,3.39,16,8.0,2.7,UNITED KINGDOM,0,18,1,34.8,4,1,1,411,New Customers
13833.0,2011-07-03 13:27:00,2011-07-03 13:27:00,27,1,371.4,13.76,7.14,114,4.22,5.07,UNITED KINGDOM,0,158,1,371.4,2,1,2,212,Lost Customers
13835.0,2011-05-08 15:22:00,2011-11-14 15:37:00,53,4,809.01,15.26,5.5,422,7.96,3.27,UNITED KINGDOM,190,24,4,809.01,4,4,3,443,Loyal Customers
13837.0,2011-01-26 12:15:00,2011-05-12 12:10:00,16,2,210.79,13.17,13.21,146,9.12,2.08,UNITED KINGDOM,105,211,2,210.79,1,2,1,121,Lost Customers
13838.0,2010-12-05 10:45:00,2011-12-04 11:00:00,158,4,646.46,4.09,3.63,244,1.54,3.15,UNITED KINGDOM,364,5,4,646.46,5,4,3,543,Loyal Customers
13841.0,2011-04-01 12:10:00,2011-04-01 12:10:00,1,1,85.0,85.0,,100,100.0,0.85,UNITED KINGDOM,0,252,1,85.0,1,1,1,111,Lost Customers
13842.0,2010-12-08 10:39:00,2011-10-12 10:51:00,197,9,3242.07,16.46,6.62,1679,8.52,4.1,UNITED KINGDOM,308,58,9,3242.07,3,5,5,355,Loyal Customers
13844.0,2011-11-28 13:21:00,2011-11-28 13:21:00,19,1,345.12,18.16,6.18,194,10.21,2.16,UNITED KINGDOM,0,10,1,345.12,5,1,2,512,New Customers
13845.0,2011-10-06 08:25:00,2011-10-06 08:25:00,8,1,282.98,35.37,29.0,158,19.75,2.04,UNITED KINGDOM,0,64,1,282.98,3,1,2,312,Potential Loyalists
13846.0,2010-12-14 16:07:00,2011-11-15 12:07:00,54,3,847.36,15.69,5.1,382,7.07,3.54,UNITED KINGDOM,335,24,3,847.36,4,3,3,433,Loyal Customers
13848.0,2010-12-08 15:10:00,2011-09-08 12:58:00,4,3,1205.0,301.25,162.7,3600,900.0,0.45,UNITED KINGDOM,273,91,3,1205.0,2,3,4,234,At Risk
13849.0,2011-06-22 10:11:00,2011-10-19 10:59:00,97,2,1495.84,15.42,5.28,987,10.18,3.01,UNITED KINGDOM,119,51,2,1495.84,3,2,4,324,Potential Loyalists
13850.0,2011-08-02 14:04:00,2011-08-02 14:04:00,88,1,1494.98,16.99,4.67,890,10.11,2.44,UNITED KINGDOM,0,128,1,1494.98,2,1,4,214,Lost Customers
13851.0,2011-02-24 17:18:00,2011-09-05 12:36:00,79,3,2526.3,31.98,99.03,1597,20.22,2.26,UNITED KINGDOM,192,95,3,2526.3,2,3,5,235,At Risk
13853.0,2011-10-13 14:18:00,2011-10-13 14:18:00,22,1,1055.34,47.97,38.64,288,13.09,4.69,UNITED KINGDOM,0,56,1,1055.34,3,1,4,314,Potential Loyalists
13854.0,2010-12-09 10:48:00,2011-12-01 09:06:00,107,25,7918.86,74.01,65.78,2258,21.1,4.59,UNITED KINGDOM,356,8,25,7918.86,5,5,5,555,Champions
13856.0,2011-05-20 13:13:00,2011-06-24 10:03:00,14,3,388.5,27.75,29.0,494,35.29,1.06,UNITED KINGDOM,34,168,3,388.5,2,3,2,232,At Risk
13858.0,2011-10-13 16:17:00,2011-10-13 16:17:00,10,1,198.32,19.83,6.76,72,7.2,4.17,UNITED KINGDOM,0,56,1,198.32,3,1,1,311,Potential Loyalists
13859.0,2011-01-17 16:14:00,2011-01-17 16:14:00,28,1,201.16,7.18,4.39,129,4.61,2.89,UNITED KINGDOM,0,325,1,201.16,1,1,1,111,Lost Customers
13860.0,2011-09-14 09:27:00,2011-12-08 12:57:00,75,5,1225.1,16.33,5.11,581,7.75,3.53,UNITED KINGDOM,85,0,5,1225.1,5,4,4,544,Champions
13862.0,2011-01-11 15:13:00,2011-11-21 16:24:00,134,8,2103.66,15.7,5.97,1642,12.25,1.64,UNITED KINGDOM,314,17,8,2103.66,4,5,5,455,Champions
13863.0,2011-04-06 10:20:00,2011-04-06 10:20:00,20,1,305.78,15.29,5.34,224,11.2,2.6,UNITED KINGDOM,0,247,1,305.78,1,1,2,112,Lost Customers
13865.0,2011-02-23 12:04:00,2011-10-12 13:31:00,29,4,483.71,16.68,4.35,201,6.93,3.83,UNITED KINGDOM,231,57,4,483.71,3,4,3,343,Loyal Customers
13866.0,2011-09-26 14:54:00,2011-09-26 14:54:00,7,1,145.67,20.81,8.3,57,8.14,3.38,UNITED KINGDOM,0,73,1,145.67,2,1,1,211,Lost Customers
13867.0,2011-05-05 17:28:00,2011-11-08 15:48:00,56,3,942.69,16.83,8.23,473,8.45,3.95,UNITED KINGDOM,186,30,3,942.69,4,3,4,434,Loyal Customers
13868.0,2011-11-01 12:45:00,2011-12-02 16:32:00,33,2,3192.54,96.74,464.73,1964,59.52,1.85,UNITED KINGDOM,31,6,2,3192.54,5,2,5,525,New Customers
13869.0,2010-12-17 15:14:00,2011-08-08 13:53:00,287,4,2952.42,10.29,6.0,1618,5.64,2.99,UNITED KINGDOM,233,122,4,2952.42,2,4,5,245,At Risk
13870.0,2011-02-25 09:09:00,2011-12-07 13:23:00,109,8,2449.9,22.48,27.8,1169,10.72,3.47,UNITED KINGDOM,285,1,8,2449.9,5,5,5,555,Champions
13871.0,2011-02-04 09:30:00,2011-11-17 10:49:00,322,13,6155.4,19.12,9.45,2703,8.39,3.78,UNITED KINGDOM,286,22,13,6155.4,4,5,5,455,Champions
13873.0,2011-02-03 09:37:00,2011-08-12 10:08:00,23,3,389.6,16.94,4.85,140,6.09,4.61,UNITED KINGDOM,190,119,3,389.6,2,3,2,232,At Risk
13874.0,2010-12-16 18:20:00,2010-12-16 18:20:00,17,1,525.45,30.91,41.36,168,9.88,5.76,UNITED KINGDOM,0,357,1,525.45,1,1,3,113,Lost Customers
13875.0,2011-02-11 15:39:00,2011-10-17 09:36:00,99,5,1715.33,17.33,17.71,1247,12.6,1.99,UNITED KINGDOM,247,53,5,1715.33,3,4,4,344,Loyal Customers
13876.0,2011-10-07 10:22:00,2011-10-07 10:22:00,7,1,122.7,17.53,4.94,36,5.14,5.11,UNITED KINGDOM,0,63,1,122.7,3,1,1,311,Potential Loyalists
13877.0,2011-09-14 15:49:00,2011-09-14 15:49:00,3,1,117.24,39.08,27.2,108,36.0,1.18,UNITED KINGDOM,0,85,1,117.24,2,1,1,211,Lost Customers
13878.0,2011-10-16 12:19:00,2011-10-16 12:19:00,33,1,1180.4,35.77,22.09,418,12.67,4.92,UNITED KINGDOM,0,54,1,1180.4,3,1,4,314,Potential Loyalists
13880.0,2010-12-07 14:00:00,2011-11-18 13:44:00,158,13,3095.97,19.59,9.28,1786,11.3,2.65,UNITED KINGDOM,345,20,13,3095.97,4,5,5,455,Champions
13881.0,2011-02-01 10:14:00,2011-12-06 12:50:00,173,20,16815.0,97.2,96.38,9890,57.17,2.63,UNITED KINGDOM,308,3,20,16815.0,5,5,5,555,Champions
13882.0,2011-10-06 15:28:00,2011-12-07 11:16:00,60,5,1096.04,18.27,10.13,846,14.1,3.53,UNITED KINGDOM,61,2,5,1096.04,5,4,4,544,Champions
13883.0,2011-03-31 17:17:00,2011-11-29 10:45:00,134,5,2531.68,18.89,8.05,1336,9.97,3.38,UNITED KINGDOM,242,10,5,2531.68,5,4,5,545,Champions
13884.0,2011-03-01 13:40:00,2011-12-02 16:30:00,56,5,745.65,13.32,10.43,282,5.04,3.66,UNITED KINGDOM,276,6,5,745.65,5,4,3,543,Loyal Customers
13885.0,2011-05-23 08:52:00,2011-06-03 15:07:00,28,2,506.8,18.1,8.59,182,6.5,3.96,UNITED KINGDOM,11,188,2,506.8,1,2,3,123,Lost Customers
13886.0,2011-09-29 13:17:00,2011-09-29 13:17:00,16,1,243.56,15.22,3.63,126,7.88,3.8,UNITED KINGDOM,0,70,1,243.56,3,1,2,312,Potential Loyalists
13887.0,2011-05-19 17:22:00,2011-05-19 17:22:00,19,1,349.55,18.4,7.29,147,7.74,3.85,UNITED KINGDOM,0,203,1,349.55,1,1,2,112,Lost Customers
13888.0,2011-05-05 14:41:00,2011-08-12 10:13:00,38,2,579.07,15.24,5.62,250,6.58,4.16,UNITED KINGDOM,98,119,2,579.07,2,2,3,223,Lost Customers
13889.0,2011-09-08 09:13:00,2011-09-08 09:13:00,13,1,351.5,27.04,12.2,110,8.46,4.17,UNITED KINGDOM,0,92,1,351.5,2,1,2,212,Lost Customers
13890.0,2010-12-16 09:31:00,2011-12-08 15:36:00,105,10,1816.85,17.3,5.85,767,7.3,3.49,UNITED KINGDOM,357,0,10,1816.85,5,5,4,554,Champions
13892.0,2011-04-07 12:04:00,2011-11-13 11:50:00,26,4,627.93,24.15,23.64,971,37.35,1.14,UNITED KINGDOM,219,26,4,627.93,4,4,3,443,Loyal Customers
13893.0,2011-02-15 11:30:00,2011-02-15 11:30:00,19,1,699.3,36.81,65.88,146,7.68,6.46,UNITED KINGDOM,0,297,1,699.3,1,1,3,113,Lost Customers
13894.0,2011-02-02 12:54:00,2011-11-16 09:44:00,24,3,509.72,21.24,14.15,312,13.0,2.83,UNITED KINGDOM,286,23,3,509.72,4,3,3,433,Loyal Customers
13895.0,2011-06-28 10:17:00,2011-11-11 16:57:00,114,4,2495.69,21.89,18.91,1319,11.57,2.91,UNITED KINGDOM,136,27,4,2495.69,4,4,5,445,Champions
13897.0,2011-10-20 14:30:00,2011-10-20 14:30:00,16,1,296.16,18.51,10.12,188,11.75,1.99,UNITED KINGDOM,0,49,1,296.16,3,1,2,312,Potential Loyalists
13898.0,2011-01-18 10:28:00,2011-01-18 10:28:00,11,1,138.93,12.63,5.92,131,11.91,2.08,UNITED KINGDOM,0,325,1,138.93,1,1,1,111,Lost Customers
13899.0,2011-03-10 09:30:00,2011-11-23 13:40:00,19,2,388.52,20.45,9.46,156,8.21,3.03,UNITED KINGDOM,258,15,2,388.52,4,2,2,422,New Customers
13900.0,2011-03-22 10:13:00,2011-06-09 19:26:00,43,3,740.95,17.23,14.37,430,10.0,3.11,UNITED KINGDOM,79,182,3,740.95,1,3,3,133,At Risk
13901.0,2011-01-25 09:01:00,2011-09-28 14:48:00,145,5,2790.35,19.24,9.62,1714,11.82,3.72,UNITED KINGDOM,246,71,5,2790.35,3,4,5,345,Loyal Customers
13904.0,2011-02-18 11:18:00,2011-11-02 13:41:00,24,2,309.84,12.91,4.31,308,12.83,1.36,UNITED KINGDOM,257,36,2,309.84,3,2,2,322,Potential Loyalists
13908.0,2011-03-08 12:04:00,2011-09-21 11:49:00,116,4,2263.93,19.52,14.62,1412,12.17,2.92,UNITED KINGDOM,196,79,4,2263.93,2,4,5,245,At Risk
13911.0,2011-02-04 14:46:00,2011-10-13 15:43:00,138,9,2429.54,17.61,14.33,2612,18.93,2.44,UNITED KINGDOM,251,56,9,2429.54,3,5,5,355,Loyal Customers
13914.0,2011-11-03 16:28:00,2011-11-28 10:35:00,30,2,571.25,19.04,11.59,344,11.47,2.65,UNITED KINGDOM,24,11,2,571.25,5,2,3,523,New Customers
13917.0,2011-06-01 12:46:00,2011-10-21 09:56:00,18,2,272.04,15.11,7.7,228,12.67,2.02,UNITED KINGDOM,141,49,2,272.04,3,2,2,322,Potential Loyalists
13918.0,2011-03-31 18:05:00,2011-10-21 12:25:00,29,2,1195.14,41.21,50.53,1134,39.1,2.16,UNITED KINGDOM,203,49,2,1195.14,3,2,4,324,Potential Loyalists
13919.0,2011-08-10 10:15:00,2011-10-11 14:24:00,27,2,374.31,13.86,5.32,449,16.63,2.93,DENMARK,62,58,2,374.31,3,2,2,322,Potential Loyalists
13922.0,2010-12-23 10:38:00,2010-12-23 10:38:00,7,1,172.25,24.61,11.39,93,13.29,4.99,UNITED KINGDOM,0,351,1,172.25,1,1,1,111,Lost Customers
13923.0,2011-10-17 12:33:00,2011-10-17 12:33:00,20,1,351.13,17.56,10.71,185,9.25,2.97,UNITED KINGDOM,0,53,1,351.13,3,1,2,312,Potential Loyalists
13924.0,2011-09-28 15:07:00,2011-12-08 09:39:00,112,6,1783.09,15.92,7.31,1515,13.53,2.61,UNITED KINGDOM,70,1,6,1783.09,5,5,4,554,Champions
13925.0,2011-07-28 12:09:00,2011-09-08 12:47:00,40,4,663.3,16.58,6.32,330,8.25,5.69,UNITED KINGDOM,42,92,4,663.3,2,4,3,243,At Risk
13926.0,2011-11-16 13:16:00,2011-11-16 13:16:00,11,1,223.85,20.35,11.63,104,9.45,6.53,UNITED KINGDOM,0,22,1,223.85,4,1,1,411,New Customers
13927.0,2011-09-26 12:00:00,2011-09-26 12:00:00,18,1,291.79,16.21,7.07,172,9.56,2.89,UNITED KINGDOM,0,74,1,291.79,2,1,2,212,Lost Customers
13928.0,2011-07-29 15:59:00,2011-11-29 10:33:00,27,4,464.57,17.21,6.32,129,4.78,5.77,UNITED KINGDOM,122,10,4,464.57,5,4,2,542,Potential Loyalists
13929.0,2011-01-17 15:11:00,2011-06-23 15:26:00,9,2,842.65,93.63,122.37,143,15.89,5.29,UNITED KINGDOM,157,168,2,842.65,2,2,3,223,Lost Customers
13930.0,2011-07-26 11:00:00,2011-10-13 09:45:00,16,2,324.14,20.26,8.11,250,15.62,1.71,UNITED KINGDOM,78,57,2,324.14,3,2,2,322,Potential Loyalists
13931.0,2011-03-04 08:43:00,2011-09-05 10:12:00,56,2,1203.28,21.49,32.33,710,12.68,2.03,UNITED KINGDOM,185,95,2,1203.28,2,3,4,234,At Risk
13932.0,2011-02-18 12:02:00,2011-02-18 12:02:00,16,1,307.4,19.21,7.39,72,4.5,6.1,FRANCE,0,294,1,307.4,1,1,2,112,Lost Customers
13933.0,2011-07-14 13:35:00,2011-08-22 14:03:00,22,2,591.45,26.88,14.12,199,9.05,3.49,UNITED KINGDOM,39,108,2,591.45,2,3,3,233,At Risk
13934.0,2011-03-21 08:39:00,2011-03-21 08:39:00,29,1,894.15,30.83,20.5,381,13.14,2.99,UNITED KINGDOM,0,263,1,894.15,1,1,3,113,Lost Customers
13936.0,2011-06-13 08:47:00,2011-06-13 08:47:00,23,1,344.32,14.97,6.82,288,12.52,1.6,UNITED KINGDOM,0,179,1,344.32,1,1,2,112,Lost Customers
13937.0,2011-06-23 16:35:00,2011-06-23 16:35:00,9,1,158.85,17.65,8.65,123,13.67,1.69,UNITED KINGDOM,0,168,1,158.85,2,1,1,211,Lost Customers
13938.0,2011-11-04 14:37:00,2011-11-04 14:37:00,7,1,71.66,10.24,4.86,70,10.0,1.01,UNITED KINGDOM,0,34,1,71.66,3,1,1,311,Potential Loyalists
13939.0,2011-02-01 11:30:00,2011-11-16 13:33:00,42,3,528.77,12.59,7.78,817,19.45,1.15,UNITED KINGDOM,288,22,3,528.77,4,3,3,433,Loyal Customers
13940.0,2011-07-18 16:05:00,2011-11-22 15:15:00,46,4,783.94,17.04,7.69,492,10.7,3.16,UNITED KINGDOM,126,16,4,783.94,4,4,3,443,Loyal Customers
13941.0,2010-12-02 10:17:00,2011-11-18 09:43:00,44,5,4970.16,112.96,93.03,2340,53.18,3.81,UNITED KINGDOM,350,21,5,4970.16,4,4,5,445,Champions
13946.0,2011-03-17 10:02:00,2011-09-21 13:33:00,11,3,561.57,51.05,53.59,443,40.27,1.68,UNITED KINGDOM,188,78,3,561.57,2,3,3,233,At Risk
13947.0,2011-10-05 14:42:00,2011-10-05 14:42:00,4,1,72.9,18.22,3.15,38,9.5,2.92,UNITED KINGDOM,0,64,1,72.9,3,1,1,311,Potential Loyalists
13948.0,2010-12-14 10:18:00,2010-12-14 10:18:00,3,1,102.0,34.0,11.85,40,13.33,3.95,UNITED KINGDOM,0,360,1,102.0,1,1,1,111,Lost Customers
13949.0,2011-09-06 11:55:00,2011-12-07 09:35:00,157,6,2377.34,15.14,13.58,2428,15.46,1.46,UNITED KINGDOM,91,2,6,2377.34,5,5,5,555,Champions
13950.0,2011-04-07 11:29:00,2011-11-28 14:44:00,32,4,651.88,20.37,14.09,311,9.72,4.11,UNITED KINGDOM,235,10,4,651.88,5,4,3,543,Loyal Customers
13951.0,2011-02-18 15:21:00,2011-06-16 16:43:00,37,3,659.21,17.82,5.85,435,11.76,3.64,UNITED KINGDOM,118,175,3,659.21,2,3,3,233,At Risk
13952.0,2011-04-15 09:27:00,2011-05-06 09:00:00,126,2,3004.89,23.85,12.73,1225,9.72,4.14,UNITED KINGDOM,20,217,2,3004.89,1,3,5,135,At Risk
13953.0,2010-12-22 10:29:00,2011-12-02 16:04:00,19,7,3265.68,171.88,243.88,2524,132.84,2.35,UNITED KINGDOM,345,6,7,3265.68,5,5,5,555,Champions
13954.0,2011-09-30 10:52:00,2011-12-08 12:50:00,23,2,410.42,17.84,6.58,144,6.26,5.47,UNITED KINGDOM,69,1,2,410.42,5,3,2,532,Potential Loyalists
13955.0,2011-02-07 12:24:00,2011-07-08 17:19:00,30,2,261.23,8.71,7.11,147,4.9,2.55,UNITED KINGDOM,151,153,2,261.23,2,3,2,232,At Risk
13956.0,2011-03-13 12:51:00,2011-12-04 13:20:00,146,5,1010.12,6.92,6.65,479,3.28,3.5,UNITED KINGDOM,266,4,5,1010.12,5,4,4,544,Champions
13959.0,2010-12-12 13:56:00,2011-09-21 15:06:00,87,3,584.29,6.72,7.04,352,4.05,2.17,GERMANY,283,78,3,584.29,2,3,3,233,At Risk
13960.0,2011-09-29 12:39:00,2011-11-18 15:27:00,11,2,212.52,19.32,17.68,136,12.36,2.03,UNITED KINGDOM,50,20,2,212.52,4,3,1,431,Potential Loyalists
13962.0,2011-04-08 11:21:00,2011-11-18 08:47:00,11,2,169.55,15.41,3.41,87,7.91,7.02,UNITED KINGDOM,223,21,2,169.55,4,3,1,431,Potential Loyalists
13963.0,2010-12-07 09:21:00,2011-02-04 14:43:00,33,4,628.24,19.04,10.35,446,13.52,3.25,UNITED KINGDOM,59,307,4,628.24,1,4,3,143,At Risk
13967.0,2011-07-17 12:02:00,2011-07-17 12:02:00,2,1,80.7,40.35,6.58,42,21.0,3.6,UNITED KINGDOM,0,145,1,80.7,2,1,1,211,Lost Customers
13969.0,2010-12-09 19:32:00,2011-12-02 15:11:00,594,18,8616.83,14.51,20.4,4302,7.24,2.95,UNITED KINGDOM,357,6,18,8616.83,5,5,5,555,Champions
13971.0,2011-02-27 12:27:00,2011-11-21 12:06:00,139,8,2563.46,18.44,8.08,1754,12.62,2.14,UNITED KINGDOM,266,18,8,2563.46,4,5,5,455,Champions
13972.0,2011-05-22 11:34:00,2011-09-30 11:54:00,15,2,190.25,12.68,5.2,187,12.47,2.55,UNITED KINGDOM,131,70,2,190.25,3,3,1,331,Potential Loyalists
13973.0,2011-02-25 15:21:00,2011-02-25 15:21:00,9,1,215.2,23.91,18.79,91,10.11,3.96,UNITED KINGDOM,0,286,1,215.2,1,1,1,111,Lost Customers
13974.0,2011-10-21 14:41:00,2011-10-21 14:41:00,26,1,373.63,14.37,3.55,225,8.65,2.24,UNITED KINGDOM,0,48,1,373.63,3,1,2,312,Potential Loyalists
13975.0,2011-03-08 12:19:00,2011-11-08 13:19:00,309,6,2319.94,7.51,7.43,1584,5.13,2.15,UNITED KINGDOM,245,30,6,2319.94,4,5,5,455,Champions
13976.0,2011-05-17 09:13:00,2011-05-17 09:13:00,10,1,357.98,35.8,23.7,154,15.4,3.57,GERMANY,0,206,1,357.98,1,1,2,112,Lost Customers
13978.0,2011-10-25 15:04:00,2011-11-25 11:36:00,13,2,141.23,10.86,10.7,279,21.46,1.17,UNITED KINGDOM,30,14,2,141.23,4,3,1,431,Potential Loyalists
13979.0,2011-09-27 13:32:00,2011-09-27 13:32:00,49,1,803.37,16.4,5.46,572,11.67,1.9,UNITED KINGDOM,0,72,1,803.37,2,1,3,213,Lost Customers
13980.0,2011-10-10 13:34:00,2011-10-10 13:34:00,11,1,200.14,18.19,14.37,172,15.64,3.91,UNITED KINGDOM,0,59,1,200.14,3,1,1,311,Potential Loyalists
13982.0,2010-12-09 13:57:00,2011-10-31 16:24:00,109,4,1843.71,16.91,15.5,1102,10.11,2.26,UNITED KINGDOM,326,38,4,1843.71,3,4,4,344,Loyal Customers
13983.0,2010-12-08 10:38:00,2011-11-10 11:06:00,103,12,2451.25,23.8,49.14,1109,10.77,6.44,UNITED KINGDOM,337,29,12,2451.25,4,5,5,455,Champions
13984.0,2010-12-08 15:58:00,2011-11-13 12:38:00,15,5,908.71,60.58,106.52,675,45.0,2.05,UNITED KINGDOM,339,26,5,908.71,4,4,4,444,Champions
13985.0,2011-03-20 13:48:00,2011-12-05 17:06:00,334,15,6778.79,20.3,8.56,3287,9.84,2.4,UNITED KINGDOM,260,3,15,6778.79,5,5,5,555,Champions
13986.0,2011-11-22 15:00:00,2011-11-22 15:00:00,13,1,320.46,24.65,19.37,430,33.08,1.86,UNITED KINGDOM,0,16,1,320.46,4,1,2,412,New Customers
13988.0,2011-03-30 11:48:00,2011-11-20 10:15:00,225,6,4002.83,17.79,9.85,2943,13.08,2.91,UNITED KINGDOM,234,19,6,4002.83,4,5,5,455,Champions
13989.0,2011-04-14 15:39:00,2011-10-05 09:47:00,40,2,1252.88,31.32,30.98,1289,32.22,2.68,UNITED KINGDOM,173,65,2,1252.88,3,3,4,334,Loyal Customers
13990.0,2011-05-10 15:19:00,2011-05-10 15:19:00,16,1,311.3,19.46,8.05,190,11.88,2.66,UNITED KINGDOM,0,212,1,311.3,1,1,2,112,Lost Customers
13991.0,2011-07-19 12:58:00,2011-11-27 16:18:00,82,6,852.88,10.4,8.26,995,12.13,1.51,UNITED KINGDOM,131,11,6,852.88,5,5,3,553,Loyal Customers
13992.0,2011-11-09 15:23:00,2011-11-09 15:23:00,4,1,57.0,14.25,6.64,52,13.0,1.05,UNITED KINGDOM,0,29,1,57.0,4,1,1,411,New Customers
13993.0,2011-01-13 10:43:00,2011-10-28 09:06:00,119,9,3426.01,28.79,28.84,891,7.49,5.6,UNITED KINGDOM,287,42,9,3426.01,3,5,5,355,Loyal Customers
13994.0,2011-07-14 18:28:00,2011-12-06 11:05:00,142,6,2166.94,15.26,8.89,864,6.08,3.88,UNITED KINGDOM,144,3,6,2166.94,5,5,5,555,Champions
13995.0,2011-04-08 08:20:00,2011-11-24 14:22:00,80,5,1298.71,16.23,5.43,789,9.86,2.3,UNITED KINGDOM,230,14,5,1298.71,4,4,4,444,Champions
13999.0,2010-12-13 11:23:00,2011-11-29 13:40:00,202,12,3751.85,18.57,10.91,2158,10.68,2.29,UNITED KINGDOM,351,9,12,3751.85,5,5,5,555,Champions
14000.0,2011-05-12 16:50:00,2011-05-12 16:50:00,13,1,587.06,45.16,20.0,626,48.15,1.93,UNITED KINGDOM,0,210,1,587.06,1,1,3,113,Lost Customers
14001.0,2010-12-01 12:58:00,2011-10-25 10:31:00,36,3,1834.08,50.95,49.91,838,23.28,3.71,UNITED KINGDOM,327,45,3,1834.08,3,3,4,334,Loyal Customers
14002.0,2011-07-06 14:59:00,2011-07-28 15:55:00,40,2,426.64,10.67,5.43,708,17.7,2.11,UNITED KINGDOM,22,133,2,426.64,2,3,2,232,At Risk
14004.0,2011-02-24 09:28:00,2011-10-27 14:40:00,167,7,4512.78,27.02,15.96,2612,15.64,2.79,UNITED KINGDOM,245,42,7,4512.78,3,5,5,355,Loyal Customers
14005.0,2011-05-08 10:33:00,2011-11-30 12:41:00,81,5,2838.04,35.04,39.07,2426,29.95,2.26,UNITED KINGDOM,206,9,5,2838.04,5,4,5,545,Champions
14006.0,2011-01-31 15:11:00,2011-08-16 09:39:00,28,3,914.19,32.65,35.55,609,21.75,2.44,UNITED KINGDOM,196,115,3,914.19,2,3,4,234,At Risk
14009.0,2011-05-18 13:00:00,2011-05-25 15:47:00,41,2,676.11,16.49,5.4,355,8.66,2.84,UNITED KINGDOM,7,197,2,676.11,1,3,3,133,At Risk
14012.0,2011-03-07 12:26:00,2011-03-07 12:26:00,11,1,328.8,29.89,8.73,160,14.55,2.83,UNITED KINGDOM,0,277,1,328.8,1,1,2,112,Lost Customers
14013.0,2011-03-09 08:59:00,2011-08-21 15:01:00,33,3,466.38,14.13,6.88,454,13.76,1.4,UNITED KINGDOM,165,109,3,466.38,2,3,2,232,At Risk
